"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.102131973E0,-2.621999931E1,-6.239999771E0,-3.773999786E1,4.637600026E1
5.110097061E0,-2.585999870E1,-6.420000076E0,-3.773999786E1,4.619808841E1
5.118001114E0,-2.615999985E1,-6.539999962E0,-3.797999954E1,4.657893898E1
5.125935684E0,-2.651999855E1,-6.420000076E0,-3.863999939E1,4.730302609E1
5.133900772E0,-2.621999931E1,-6.239999771E0,-3.857999802E1,4.706211011E1
5.141835342E0,-2.645999908E1,-6.119999886E0,-3.857999802E1,4.718052773E1
5.149800430E0,-2.627999878E1,-5.940000057E0,-3.809999847E1,4.666403133E1
5.157704483E0,-2.579999924E1,-6.119999886E0,-3.779999924E1,4.617287409E1
5.165639053E0,-2.579999924E1,-6.119999886E0,-3.797999954E1,4.632034892E1
5.173573624E0,-2.592000008E1,-6.420000076E0,-3.761999893E1,4.613379590E1
5.181569229E0,-2.537999916E1,-6.480000019E0,-3.761999893E1,4.584101959E1
5.189564834E0,-2.543999863E1,-6.480000019E0,-3.750000000E1,4.577590993E1
5.197468887E0,-2.579999924E1,-6.779999733E0,-3.743999863E1,4.597131556E1
5.205403458E0,-2.568000031E1,-6.420000076E0,-3.815999985E1,4.644205427E1
5.213399063E0,-2.627999878E1,-6.480000019E0,-3.863999939E1,4.717709496E1
5.221364151E0,-2.579999924E1,-6.359999657E0,-3.875999832E1,4.699390414E1
5.229359756E0,-2.609999847E1,-6.480000019E0,-3.809999847E1,4.663486040E1
5.237294327E0,-2.657999992E1,-6.659999847E0,-3.815999985E1,4.697911858E1
5.245289932E0,-2.621999931E1,-6.059999943E0,-3.797999954E1,4.654774246E1
5.253224502E0,-2.657999992E1,-5.940000057E0,-3.827999878E1,4.698019054E1
5.261159073E0,-2.585999870E1,-5.759999752E0,-3.870000076E1,4.689997003E1
5.269185196E0,-2.537999916E1,-6.059999943E0,-3.839999771E1,4.642658485E1
5.277089249E0,-2.550000000E1,-6.659999847E0,-3.821999741E1,4.642600349E1
5.285023819E0,-2.543999863E1,-6.480000019E0,-3.845999908E1,4.656560383E1
5.292988907E0,-2.568000031E1,-6.420000076E0,-3.815999985E1,4.644205427E1
5.300953995E0,-2.550000000E1,-6.119999886E0,-3.797999954E1,4.615392468E1
5.308949600E0,-2.561999893E1,-5.940000057E0,-3.786000061E1,4.609823849E1
5.316853653E0,-2.537999916E1,-6.119999886E0,-3.738000107E1,4.559455270E1
5.324788223E0,-2.592000008E1,-5.759999752E0,-3.779999924E1,4.619376520E1
5.332722793E0,-2.621999931E1,-5.579999924E0,-3.821999741E1,4.668396903E1
5.340748917E0,-2.609999847E1,-5.339999676E0,-3.827999878E1,4.663779394E1
5.348714004E0,-2.627999878E1,-5.519999981E0,-3.857999802E1,4.700558459E1
5.356648575E0,-2.592000008E1,-5.819999695E0,-3.875999832E1,4.698995925E1
5.364583145E0,-2.561999893E1,-5.940000057E0,-3.857999802E1,4.669137172E1
5.372578750E0,-2.555999947E1,-6.420000076E0,-3.845999908E1,4.662297184E1
5.380543838E0,-2.592000008E1,-6.299999714E0,-3.815999985E1,4.655880141E1
5.388539444E0,-2.597999954E1,-6.059999943E0,-3.845999908E1,4.680657545E1
5.396474014E0,-2.693999863E1,-6.299999714E0,-3.875999832E1,4.762132917E1
5.404469620E0,-2.663999939E1,-6.420000076E0,-3.852000046E1,4.727257560E1
5.412404190E0,-2.639999962E1,-6.119999886E0,-3.852000046E1,4.709782175E1
5.420369278E0,-2.651999855E1,-6.359999657E0,-3.839999771E1,4.709904185E1
5.428364883E0,-2.609999847E1,-6.000000000E0,-3.815999985E1,4.661969014E1
5.436268936E0,-2.627999878E1,-5.639999866E0,-3.827999878E1,4.677399107E1
5.444264542E0,-2.621999931E1,-5.639999866E0,-3.827999878E1,4.674030669E1
5.452168594E0,-2.592000008E1,-5.819999695E0,-3.815999985E1,4.649628360E1
5.460133682E0,-2.555999947E1,-5.819999695E0,-3.809999847E1,4.624711724E1
5.468098770E0,-2.561999893E1,-6.000000000E0,-3.827999878E1,4.645150861E1
5.475972305E0,-2.550000000E1,-6.239999771E0,-3.845999908E1,4.656564320E1
5.483967911E0,-2.526000023E1,-5.819999695E0,-3.821999741E1,4.618125388E1
5.491902481E0,-2.555999947E1,-6.000000000E0,-3.845999908E1,4.656699585E1
5.499928604E0,-2.550000000E1,-5.759999752E0,-3.834000015E1,4.640456022E1
5.507924209E0,-2.513999939E1,-5.579999924E0,-3.804000092E1,4.593688755E1
5.515828262E0,-2.579999924E1,-5.579999924E0,-3.821999741E1,4.644937633E1
5.523762833E0,-2.621999931E1,-5.940000057E0,-3.809999847E1,4.663026751E1
5.531758438E0,-2.597999954E1,-6.179999828E0,-3.839999771E1,4.677299005E1
5.539723526E0,-2.669999886E1,-6.179999828E0,-3.887999725E1,4.756823019E1
5.547719131E0,-2.645999908E1,-6.119999886E0,-3.870000076E1,4.727870566E1
5.555623184E0,-2.634000015E1,-5.579999924E0,-3.863999939E1,4.709545159E1
5.563618790E0,-2.657999992E1,-5.400000095E0,-3.827999878E1,4.691497313E1
5.571553360E0,-2.621999931E1,-5.519999981E0,-3.750000000E1,4.608913933E1
5.579487930E0,-2.585999870E1,-5.639999866E0,-3.791999817E1,4.624365246E1
5.587483536E0,-2.615999985E1,-6.239999771E0,-3.827999878E1,4.678291885E1
5.595387588E0,-2.627999878E1,-6.299999714E0,-3.845999908E1,4.700531738E1
5.603352676E0,-2.621999931E1,-6.239999771E0,-3.881999969E1,4.725905561E1
5.611256729E0,-2.634000015E1,-6.059999943E0,-3.773999786E1,4.642011036E1
5.619221817E0,-2.537999916E1,-5.400000095E0,-3.707999802E1,4.525738184E1
5.627247940E0,-2.550000000E1,-5.400000095E0,-3.713999939E1,4.537388627E1
5.635121475E0,-2.537999916E1,-5.460000038E0,-3.755999756E1,4.565861775E1
5.643117081E0,-2.537999916E1,-5.339999676E0,-3.827999878E1,4.623870955E1
5.651051651E0,-2.615999985E1,-5.699999809E0,-3.875999832E1,4.710809973E1
5.659047256E0,-2.621999931E1,-5.819999695E0,-3.863999939E1,4.705752133E1
5.666951309E0,-2.657999992E1,-5.940000057E0,-3.852000046E1,4.717595184E1
5.674855362E0,-2.639999962E1,-6.359999657E0,-3.845999908E1,4.708058098E1
5.682789932E0,-2.615999985E1,-6.599999905E0,-3.834000015E1,4.688135240E1
5.690724502E0,-2.609999847E1,-6.420000076E0,-3.827999878E1,4.677376004E1
5.698720108E0,-2.592000008E1,-5.759999752E0,-3.786000061E1,4.624287672E1
5.706685196E0,-2.609999847E1,-5.879999638E0,-3.786000061E1,4.635907637E1
5.714589249E0,-2.609999847E1,-5.639999866E0,-3.791999817E1,4.637828996E1
5.722523819E0,-2.585999870E1,-5.460000038E0,-3.821999741E1,4.646847679E1
5.730488907E0,-2.609999847E1,-5.879999638E0,-3.852000046E1,4.689962421E1
5.738423477E0,-2.634000015E1,-5.460000038E0,-3.834000015E1,4.683548676E1
5.746419083E0,-2.615999985E1,-5.099999905E0,-3.827999878E1,4.664454842E1
5.754353653E0,-2.651999855E1,-5.219999790E0,-3.827999878E1,4.686061275E1
5.762318741E0,-2.645999908E1,-5.460000038E0,-3.773999786E1,4.641390514E1
5.770283829E0,-2.615999985E1,-5.519999981E0,-3.755999756E1,4.610389797E1
5.778218399E0,-2.597999954E1,-5.699999809E0,-3.779999924E1,4.622002073E1
5.786214004E0,-2.585999870E1,-5.940000057E0,-3.779999924E1,4.618293057E1
5.794148575E0,-2.555999947E1,-5.579999924E0,-3.786000061E1,4.601988286E1
5.802113663E0,-2.597999954E1,-5.879999638E0,-3.804000092E1,4.643895392E1
5.810048233E0,-2.597999954E1,-6.480000019E0,-3.804000092E1,4.651873221E1
5.818043838E0,-2.621999931E1,-6.420000076E0,-3.791999817E1,4.654708397E1
5.825947891E0,-2.639999962E1,-6.420000076E0,-3.839999771E1,4.703973007E1
5.833851944E0,-2.627999878E1,-6.059999943E0,-3.881999969E1,4.726895716E1
5.841786514E0,-2.645999908E1,-5.339999676E0,-3.870000076E1,4.718407790E1
5.849721084E0,-2.585999870E1,-5.400000095E0,-3.845999908E1,4.665909411E1
5.857716690E0,-2.603999901E1,-5.759999752E0,-3.827999878E1,4.665423295E1
5.865681778E0,-2.555999947E1,-6.119999886E0,-3.768000031E1,4.594072697E1
5.873555313E0,-2.579999924E1,-6.659999847E0,-3.768000031E1,4.614951767E1
5.881550918E0,-2.609999847E1,-6.359999657E0,-3.797999954E1,4.652031686E1
5.889485489E0,-2.592000008E1,-6.119999886E0,-3.797999954E1,4.638729533E1
5.897420059E0,-2.651999855E1,-5.940000057E0,-3.852000046E1,4.714217177E1
5.905415665E0,-2.621999931E1,-5.940000057E0,-3.875999832E1,4.717106565E1
5.913350235E0,-2.615999985E1,-6.059999943E0,-3.857999802E1,4.700516395E1
5.921345840E0,-2.621999931E1,-6.119999886E0,-3.827999878E1,4.680065244E1
5.929249893E0,-2.603999901E1,-6.239999771E0,-3.834000015E1,4.676510192E1
5.937184463E0,-2.627999878E1,-6.119999886E0,-3.797999954E1,4.658940974E1
5.945180069E0,-2.651999855E1,-6.179999828E0,-3.804000092E1,4.678188101E1
5.953084122E0,-2.645999908E1,-6.299999714E0,-3.773999786E1,4.652019977E1
5.961079727E0,-2.657999992E1,-6.420000076E0,-3.786000061E1,4.670216744E1
5.969014297E0,-2.651999855E1,-6.359999657E0,-3.804000092E1,4.680599949E1
5.977009903E0,-2.621999931E1,-6.299999714E0,-3.779999924E1,4.643294415E1
5.984913956E0,-2.561999893E1,-6.059999943E0,-3.845999908E1,4.660771904E1
5.992818008E0,-2.537999916E1,-5.699999809E0,-3.834000015E1,4.633130655E1
6.000752579E0,-2.519999886E1,-5.639999866E0,-3.786000061E1,4.582825752E1
6.008687149E0,-2.537999916E1,-5.339999676E0,-3.827999878E1,4.623870955E1
6.016682754E0,-2.579999924E1,-5.219999790E0,-3.815999985E1,4.635810551E1
6.024647842E0,-2.603999901E1,-5.579999924E0,-3.809999847E1,4.648470535E1
6.032551895E0,-2.603999901E1,-5.699999809E0,-3.839999771E1,4.674538876E1
6.040486465E0,-2.603999901E1,-5.759999752E0,-3.870000076E1,4.699945962E1
6.048421036E0,-2.609999847E1,-5.879999638E0,-3.875999832E1,4.709694030E1
6.056355606E0,-2.579999924E1,-5.339999676E0,-3.839999771E1,4.656946834E1
6.064351211E0,-2.573999977E1,-5.099999905E0,-3.845999908E1,4.655887796E1
6.072224747E0,-2.597999954E1,-5.400000095E0,-3.779999924E1,4.618398337E1
6.080220352E0,-2.615999985E1,-5.759999752E0,-3.791999817E1,4.642681822E1
6.088124405E0,-2.597999954E1,-5.940000057E0,-3.821999741E1,4.659412172E1
6.096120010E0,-2.603999901E1,-6.059999943E0,-3.834000015E1,4.674142445E1
6.104085098E0,-2.579999924E1,-6.000000000E0,-3.881999969E1,4.699608853E1
6.111989151E0,-2.609999847E1,-6.000000000E0,-3.857999802E1,4.696409445E1
6.119923721E0,-2.603999901E1,-6.119999886E0,-3.870000076E1,4.704493603E1
6.127858292E0,-2.579999924E1,-6.119999886E0,-3.875999832E1,4.696202539E1
6.135884415E0,-2.568000031E1,-6.000000000E0,-3.857999802E1,4.673198757E1
6.143880020E0,-2.543999863E1,-5.819999695E0,-3.857999802E1,4.657770039E1
6.151814590E0,-2.592000008E1,-6.119999886E0,-3.845999908E1,4.678111085E1
6.159779678E0,-2.592000008E1,-6.179999828E0,-3.815999985E1,4.654271576E1
6.167714249E0,-2.627999878E1,-6.179999828E0,-3.791999817E1,4.654843708E1
6.175679336E0,-2.621999931E1,-6.420000076E0,-3.815999985E1,4.674281071E1
6.183705459E0,-2.592000008E1,-6.119999886E0,-3.815999985E1,4.653478689E1
6.191609512E0,-2.609999847E1,-6.119999886E0,-3.845999908E1,4.688108199E1
6.199605118E0,-2.597999954E1,-6.179999828E0,-3.870000076E1,4.701960052E1
6.207539688E0,-2.585999870E1,-5.879999638E0,-3.875999832E1,4.696436307E1
6.215504776E0,-2.609999847E1,-6.000000000E0,-3.863999939E1,4.701339674E1
6.223500381E0,-2.627999878E1,-6.000000000E0,-3.863999939E1,4.711356374E1
6.231434952E0,-2.615999985E1,-5.699999809E0,-3.863999939E1,4.700941547E1
6.239430557E0,-2.645999908E1,-5.879999638E0,-3.845999908E1,4.705185944E1
6.247334610E0,-2.634000015E1,-5.879999638E0,-3.815999985E1,4.673922969E1
6.255330215E0,-2.663999939E1,-5.879999638E0,-3.779999924E1,4.661656257E1
6.263295303E0,-2.639999962E1,-6.179999828E0,-3.773999786E1,4.646998834E1
6.271199356E0,-2.663999939E1,-6.299999714E0,-3.761999893E1,4.652573356E1
6.279133926E0,-2.663999939E1,-6.299999714E0,-3.797999954E1,4.681730374E1
6.287099014E0,-2.615999985E1,-6.359999657E0,-3.797999954E1,4.655400684E1
6.295125137E0,-2.627999878E1,-6.179999828E0,-3.786000061E1,4.649957398E1
6.303120743E0,-2.543999863E1,-6.059999943E0,-3.773999786E1,4.591540665E1
6.311055313E0,-2.585999870E1,-6.239999771E0,-3.786000061E1,4.627155472E1
6.319050918E0,-2.568000031E1,-6.119999886E0,-3.809999847E1,4.635220273E1
6.326954971E0,-2.627999878E1,-6.420000076E0,-3.839999771E1,4.697248728E1
6.334920059E0,-2.676000023E1,-6.239999771E0,-3.845999908E1,4.726739615E1
6.342915665E0,-2.634000015E1,-6.359999657E0,-3.821999741E1,4.685097016E1
6.350819717E0,-2.627999878E1,-6.480000019E0,-3.797999954E1,4.663806494E1
6.358754288E0,-2.568000031E1,-6.299999714E0,-3.768000031E1,4.603188933E1
6.366688858E0,-2.561999893E1,-6.539999962E0,-3.773999786E1,4.608105233E1
6.374653946E0,-2.568000031E1,-6.179999828E0,-3.768000031E1,4.601561948E1
6.382649551E0,-2.573999977E1,-6.299999714E0,-3.786000061E1,4.621273884E1
6.390553604E0,-2.555999947E1,-6.299999714E0,-3.768000031E1,4.596505186E1
6.398518692E0,-2.592000008E1,-6.119999886E0,-3.791999817E1,4.633818149E1
6.406422745E0,-2.592000008E1,-5.940000057E0,-3.791999817E1,4.631475214E1
6.414387833E0,-2.651999855E1,-5.699999809E0,-3.804000092E1,4.672089458E1
6.422383438E0,-2.681999969E1,-5.579999924E0,-3.821999741E1,4.702357903E1
6.430287491E0,-2.676000023E1,-5.460000038E0,-3.827999878E1,4.702411636E1
6.438222061E0,-2.663999939E1,-6.000000000E0,-3.834000015E1,4.707064031E1
6.446156631E0,-2.651999855E1,-6.059999943E0,-3.821999741E1,4.691270749E1
6.454182754E0,-2.634000015E1,-6.000000000E0,-3.845999908E1,4.699965040E1
6.462178360E0,-2.585999870E1,-6.000000000E0,-3.779999924E1,4.619068602E1
6.470082413E0,-2.627999878E1,-5.940000057E0,-3.791999817E1,4.651718175E1
6.478016983E0,-2.609999847E1,-5.819999695E0,-3.827999878E1,4.669518844E1
6.486012588E0,-2.627999878E1,-5.879999638E0,-3.845999908E1,4.695087072E1
6.493977676E0,-2.639999962E1,-6.119999886E0,-3.911999893E1,4.758979612E1
6.501973282E0,-2.568000031E1,-5.819999695E0,-3.954000092E1,4.750522587E1
6.509907852E0,-2.568000031E1,-6.000000000E0,-3.893999863E1,4.702962799E1
6.517903458E0,-2.597999954E1,-6.000000000E0,-3.875999832E1,4.704569955E1
6.525838028E0,-2.615999985E1,-5.879999638E0,-3.900000000E1,4.732779297E1
6.533772598E0,-2.634000015E1,-6.059999943E0,-3.827999878E1,4.686019114E1
6.541768204E0,-2.634000015E1,-5.940000057E0,-3.815999985E1,4.674681590E1
6.549702774E0,-2.573999977E1,-5.879999638E0,-3.797999954E1,4.625583584E1
6.557667862E0,-2.561999893E1,-5.699999809E0,-3.773999786E1,4.596935699E1
6.565571915E0,-2.603999901E1,-5.519999981E0,-3.821999741E1,4.657596107E1
6.573537002E0,-2.645999908E1,-6.000000000E0,-3.834000015E1,4.696900215E1
6.581532608E0,-2.651999855E1,-6.239999771E0,-3.791999817E1,4.669233536E1
6.589406143E0,-2.657999992E1,-6.239999771E0,-3.779999924E1,4.662911039E1
6.597401749E0,-2.634000015E1,-6.239999771E0,-3.743999863E1,4.620050543E1
6.605336319E0,-2.597999954E1,-5.699999809E0,-3.761999893E1,4.607292799E1
6.613362442E0,-2.627999878E1,-5.579999924E0,-3.815999985E1,4.666862247E1
6.621327530E0,-2.585999870E1,-6.000000000E0,-3.791999817E1,4.628893814E1
6.629262100E0,-2.597999954E1,-5.940000057E0,-3.791999817E1,4.634835745E1
6.637196670E0,-2.627999878E1,-6.119999886E0,-3.779999924E1,4.644278929E1
6.645192276E0,-2.615999985E1,-6.179999828E0,-3.786000061E1,4.643186014E1
6.653157364E0,-2.639999962E1,-5.940000057E0,-3.821999741E1,4.682960370E1
6.661183487E0,-2.579999924E1,-5.879999638E0,-3.815999985E1,4.643705357E1
6.669087540E0,-2.531999969E1,-5.460000038E0,-3.827999878E1,4.621982574E1
6.677083145E0,-2.501999855E1,-5.460000038E0,-3.834000015E1,4.610604667E1
6.685017715E0,-2.501999855E1,-5.519999981E0,-3.839999771E1,4.616308646E1
6.692952286E0,-2.550000000E1,-5.279999733E0,-3.863999939E1,4.659590057E1
6.700947891E0,-2.561999893E1,-5.639999866E0,-3.893999863E1,4.695228894E1
6.708882461E0,-2.597999954E1,-5.940000057E0,-3.893999863E1,4.718651788E1
6.716847549E0,-2.585999870E1,-5.940000057E0,-3.881999969E1,4.702143671E1
6.724751602E0,-2.579999924E1,-6.000000000E0,-3.857999802E1,4.679803636E1
6.732686172E0,-2.615999985E1,-5.879999638E0,-3.827999878E1,4.673626316E1
6.740681778E0,-2.603999901E1,-5.699999809E0,-3.863999939E1,4.694274277E1
6.748555313E0,-2.639999962E1,-5.819999695E0,-3.845999908E1,4.701067864E1
6.756550918E0,-2.639999962E1,-6.179999828E0,-3.881999969E1,4.735129094E1
6.764485489E0,-2.621999931E1,-6.299999714E0,-3.863999939E1,4.711929449E1
6.772511612E0,-2.615999985E1,-6.359999657E0,-3.815999985E1,4.670097190E1
6.780415665E0,-2.550000000E1,-6.119999886E0,-3.852000046E1,4.659930079E1
6.788319717E0,-2.561999893E1,-5.940000057E0,-3.834000015E1,4.649326357E1
6.796254288E0,-2.543999863E1,-5.819999695E0,-3.870000076E1,4.667714629E1
6.804219375E0,-2.592000008E1,-5.699999809E0,-3.905999756E1,4.722308557E1
6.812153946E0,-2.639999962E1,-5.759999752E0,-3.845999908E1,4.700328825E1
6.820180069E0,-2.651999855E1,-5.699999809E0,-3.815999985E1,4.681864916E1
6.828084122E0,-2.634000015E1,-6.000000000E0,-3.773999786E1,4.641231568E1
6.836018692E0,-2.579999924E1,-6.000000000E0,-3.689999771E1,4.542300950E1
6.844014297E0,-2.561999893E1,-6.119999886E0,-3.713999939E1,4.553260698E1
6.851948868E0,-2.585999870E1,-6.179999828E0,-3.779999924E1,4.621441196E1
6.859944473E0,-2.597999954E1,-5.879999638E0,-3.821999741E1,4.658651064E1
6.867848526E0,-2.615999985E1,-6.059999943E0,-3.857999802E1,4.700516395E1
6.875783096E0,-2.627999878E1,-6.000000000E0,-3.863999939E1,4.711356374E1
6.883748184E0,-2.592000008E1,-6.059999943E0,-3.834000015E1,4.667467852E1
6.891682754E0,-2.573999977E1,-6.420000076E0,-3.797999954E1,4.632757661E1
6.899678360E0,-2.537999916E1,-6.239999771E0,-3.773999786E1,4.590631104E1
6.907612930E0,-2.543999863E1,-6.119999886E0,-3.797999954E1,4.612080110E1
6.915578018E0,-2.543999863E1,-6.119999886E0,-3.797999954E1,4.612080110E1
6.923573624E0,-2.615999985E1,-6.179999828E0,-3.827999878E1,4.677495373E1
6.931538711E0,-2.718000031E1,-6.059999943E0,-3.834000015E1,4.738598556E1
6.939473282E0,-2.742000008E1,-6.059999943E0,-3.815999985E1,4.737895727E1
6.947377334E0,-2.711999893E1,-6.119999886E0,-3.804000092E1,4.711677419E1
6.955372940E0,-2.621999931E1,-5.759999752E0,-3.768000031E1,4.626498011E1
6.963276993E0,-2.568000031E1,-5.759999752E0,-3.768000031E1,4.596109698E1
6.971242081E0,-2.555999947E1,-6.000000000E0,-3.743999863E1,4.572818682E1
6.979237686E0,-2.568000031E1,-6.000000000E0,-3.725999832E1,4.564832845E1
6.987141739E0,-2.585999870E1,-6.059999943E0,-3.779999924E1,4.619851810E1
6.995137344E0,-2.555999947E1,-5.699999809E0,-3.821999741E1,4.633111020E1
7.003071915E0,-2.519999886E1,-4.920000076E0,-3.857999802E1,4.634288068E1
7.011006485E0,-2.537999916E1,-4.859999657E0,-3.845999908E1,4.633503516E1
7.019032608E0,-2.555999947E1,-4.980000019E0,-3.797999954E1,4.604991138E1
7.026936661E0,-2.603999901E1,-4.980000019E0,-3.779999924E1,4.617057386E1
7.034871231E0,-2.639999962E1,-5.759999752E0,-3.755999756E1,4.626976328E1
7.042836319E0,-2.657999992E1,-6.000000000E0,-3.786000061E1,4.664628648E1
7.050801407E0,-2.639999962E1,-5.400000095E0,-3.815999985E1,4.671515353E1
7.058797012E0,-2.615999985E1,-5.819999695E0,-3.827999878E1,4.672875234E1
7.066701065E0,-2.603999901E1,-5.519999981E0,-3.827999878E1,4.662521051E1
7.074696670E0,-2.597999954E1,-4.980000019E0,-3.875999832E1,4.692651965E1
7.082631241E0,-2.609999847E1,-5.279999733E0,-3.887999725E1,4.712475468E1
7.090626846E0,-2.627999878E1,-4.980000019E0,-3.881999969E1,4.714266764E1
7.098530899E0,-2.603999901E1,-5.099999905E0,-3.875999832E1,4.697264116E1
7.106404434E0,-2.585999870E1,-5.339999676E0,-3.845999908E1,4.665218815E1
7.114400040E0,-2.615999985E1,-5.699999809E0,-3.821999741E1,4.666480249E1
7.122304092E0,-2.621999931E1,-5.819999695E0,-3.839999771E1,4.686065071E1
7.130269180E0,-2.639999962E1,-5.879999638E0,-3.857999802E1,4.711635197E1
7.138234268E0,-2.663999939E1,-5.940000057E0,-3.852000046E1,4.720978292E1
7.146138321E0,-2.663999939E1,-6.000000000E0,-3.875999832E1,4.741336349E1
7.154072891E0,-2.634000015E1,-6.420000076E0,-3.870000076E1,4.725147689E1
7.162007461E0,-2.627999878E1,-6.480000019E0,-3.911999893E1,4.757103165E1
7.169972549E0,-2.657999992E1,-6.539999962E0,-3.918000031E1,4.779477398E1
7.177998672E0,-2.639999962E1,-6.599999905E0,-3.857999802E1,4.721161113E1
7.185902725E0,-2.711999893E1,-6.420000076E0,-3.839999771E1,4.744755597E1
7.193898331E0,-2.711999893E1,-6.119999886E0,-3.827999878E1,4.731074981E1
7.201802383E0,-2.681999969E1,-5.759999752E0,-3.845999908E1,4.724046476E1
7.209797989E0,-2.700000000E1,-5.699999809E0,-3.881999969E1,4.762858778E1
7.217793594E0,-2.609999847E1,-5.879999638E0,-3.870000076E1,4.704757566E1
7.222798477E0,-2.597999954E1,-6.420000076E0,-3.821999741E1,4.665774297E1
