"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.293333167E0,2.034000015E1,1.553999996E1,-4.091999817E1,4.826648377E1
5.301298255E0,2.087999916E1,1.553999996E1,-4.086000061E1,4.844590399E1
5.309263342E0,2.123999977E1,1.529999924E1,-4.109999847E1,4.872819965E1
5.317197913E0,2.118000031E1,1.493999958E1,-4.086000061E1,4.838735011E1
5.325163001E0,2.135999870E1,1.535999966E1,-4.079999924E1,4.854708098E1
5.333097571E0,2.129999924E1,1.553999996E1,-4.068000031E1,4.847725231E1
5.341093176E0,2.142000008E1,1.559999943E1,-4.031999969E1,4.824809593E1
5.349058264E0,2.160000038E1,1.559999943E1,-4.002000046E1,4.807827405E1
5.356962317E0,2.226000023E1,1.523999977E1,-3.977999878E1,4.806468044E1
5.364896887E0,2.219999886E1,1.565999985E1,-4.002000046E1,4.837019724E1
5.372831458E0,2.202000046E1,1.577999973E1,-4.020000076E1,4.847606495E1
5.380827063E0,2.243999863E1,1.613999939E1,-4.020000076E1,4.878619866E1
5.388792151E0,2.177999878E1,1.631999969E1,-4.025999832E1,4.859607188E1
5.396726721E0,2.202000046E1,1.577999973E1,-4.061999893E1,4.882492319E1
5.404722327E0,2.171999931E1,1.547999954E1,-4.055999756E1,4.854381689E1
5.412656897E0,2.165999985E1,1.547999954E1,-4.073999786E1,4.866758064E1
5.420621985E0,2.184000015E1,1.511999989E1,-4.121999741E1,4.903762014E1
5.428587073E0,2.142000008E1,1.517999935E1,-4.127999878E1,4.892123346E1
5.436491126E0,2.165999985E1,1.488000011E1,-4.061999893E1,4.837927563E1
5.444425696E0,2.129999924E1,1.463999939E1,-4.068000031E1,4.819628590E1
5.452360266E0,2.111999893E1,1.469999981E1,-4.055999756E1,4.803392292E1
5.460325354E0,2.076000023E1,1.469999981E1,-4.043999863E1,4.777510955E1
5.468290442E0,2.069999886E1,1.523999977E1,-4.109999847E1,4.847635940E1
5.476225012E0,2.105999947E1,1.559999943E1,-4.097999954E1,4.864405331E1
5.484159583E0,2.153999901E1,1.577999973E1,-4.115999985E1,4.906246566E1
5.492124671E0,2.195999908E1,1.553999996E1,-4.073999786E1,4.882090315E1
5.500120276E0,2.177999878E1,1.542000008E1,-4.073999786E1,4.870207568E1
5.508085364E0,2.142000008E1,1.523999977E1,-4.097999954E1,4.868710670E1
5.515989417E0,2.105999947E1,1.500000000E1,-4.091999817E1,4.840423357E1
5.523923987E0,2.135999870E1,1.583999920E1,-4.097999954E1,4.885197521E1
5.531828040E0,2.123999977E1,1.589999962E1,-4.091999817E1,4.876877924E1
5.539793128E0,2.100000000E1,1.583999920E1,-4.109999847E1,4.879667457E1
5.547819251E0,2.118000031E1,1.602000046E1,-4.097999954E1,4.883229659E1
5.555723303E0,2.081999969E1,1.547999954E1,-4.152000046E1,4.895930158E1
5.563688391E0,2.100000000E1,1.529999924E1,-4.163999939E1,4.908135619E1
5.571653479E0,2.111999893E1,1.500000000E1,-4.175999832E1,4.914215924E1
5.579649085E0,2.093999863E1,1.523999977E1,-4.157999802E1,4.898609364E1
5.587614173E0,2.105999947E1,1.511999989E1,-4.134000015E1,4.879686042E1
5.595487708E0,2.111999893E1,1.535999966E1,-4.157999802E1,4.910071465E1
5.603483313E0,2.135999870E1,1.577999973E1,-4.115999985E1,4.898370672E1
5.611417883E0,2.129999924E1,1.571999931E1,-4.152000046E1,4.924143361E1
5.619352454E0,2.093999863E1,1.602000046E1,-4.145999908E1,4.913303859E1
5.627348059E0,2.105999947E1,1.613999939E1,-4.073999786E1,4.861862384E1
5.635282630E0,2.081999969E1,1.607999992E1,-4.097999954E1,4.869701374E1
5.643217200E0,2.111999893E1,1.637999916E1,-4.061999893E1,4.862451070E1
5.651151770E0,2.142000008E1,1.619999886E1,-4.043999863E1,4.854533814E1
5.659086340E0,2.105999947E1,1.583999920E1,-4.025999832E1,4.811752921E1
5.667081946E0,2.105999947E1,1.553999996E1,-4.020000076E1,4.796931558E1
5.675016516E0,2.081999969E1,1.493999958E1,-4.031999969E1,4.777424359E1
5.682981604E0,2.093999863E1,1.463999939E1,-4.061999893E1,4.798747168E1
5.690946692E0,2.142000008E1,1.481999969E1,-4.091999817E1,4.850664949E1
5.698881262E0,2.135999870E1,1.500000000E1,-4.091999817E1,4.853551066E1
5.706907385E0,2.142000008E1,1.511999989E1,-4.109999847E1,4.875080178E1
5.714811438E0,2.111999893E1,1.529999924E1,-4.086000061E1,4.847353898E1
5.722746008E0,2.100000000E1,1.553999996E1,-4.097999954E1,4.859888848E1
5.730680579E0,2.105999947E1,1.535999966E1,-4.086000061E1,4.846640916E1
5.738615149E0,2.147999954E1,1.547999954E1,-4.073999786E1,4.858773705E1
5.746610755E0,2.207999992E1,1.559999943E1,-4.055999756E1,4.874422818E1
5.754514807E0,2.226000023E1,1.553999996E1,-4.079999924E1,4.900652147E1
5.762479895E0,2.226000023E1,1.542000008E1,-4.086000061E1,4.901860527E1
5.770444983E0,2.189999962E1,1.547999954E1,-4.091999817E1,4.892531675E1
5.778379553E0,2.184000015E1,1.553999996E1,-4.134000015E1,4.926939028E1
5.786405676E0,2.160000038E1,1.547999954E1,-4.139999771E1,4.919502224E1
5.794309729E0,2.177999878E1,1.583999920E1,-4.127999878E1,4.928805353E1
5.802274817E0,2.135999870E1,1.559999943E1,-4.115999985E1,4.892601674E1
5.810239905E0,2.081999969E1,1.559999943E1,-4.073999786E1,4.833818155E1
5.818235510E0,2.052000046E1,1.535999966E1,-4.055999756E1,4.798034400E1
5.826200598E0,2.027999878E1,1.529999924E1,-4.091999817E1,4.816445346E1
5.834104651E0,2.052000046E1,1.565999985E1,-4.086000061E1,4.833058725E1
5.842039221E0,2.081999969E1,1.571999931E1,-4.121999741E1,4.878195314E1
5.849943274E0,2.129999924E1,1.589999962E1,-4.121999741E1,4.904679543E1
5.857908362E0,2.135999870E1,1.553999996E1,-4.061999893E1,4.845333277E1
5.865934485E0,2.142000008E1,1.523999977E1,-4.020000076E1,4.803242715E1
5.873838538E0,2.118000031E1,1.500000000E1,-4.007999802E1,4.774933145E1
5.881803626E0,2.153999901E1,1.517999935E1,-3.984000015E1,4.776640608E1
5.889768714E0,2.123999977E1,1.583999920E1,-4.031999969E1,4.824671533E1
5.897764319E0,2.135999870E1,1.571999931E1,-4.073999786E1,4.861188485E1
5.905729407E0,2.147999954E1,1.577999973E1,-4.086000061E1,4.878461255E1
5.913602942E0,2.142000008E1,1.547999954E1,-4.121999741E1,4.896462984E1
5.921598548E0,2.160000038E1,1.517999935E1,-4.097999954E1,4.874784877E1
5.929533118E0,2.135999870E1,1.505999947E1,-4.068000031E1,4.835199637E1
5.937467688E0,2.123999977E1,1.505999947E1,-4.050000000E1,4.814759780E1
5.945432776E0,2.076000023E1,1.529999924E1,-4.055999756E1,4.806434217E1
5.953336829E0,2.063999939E1,1.488000011E1,-4.079999924E1,4.808392575E1
5.961332434E0,2.081999969E1,1.523999977E1,-4.127999878E1,4.868026581E1
5.969267005E0,2.129999924E1,1.517999935E1,-4.170000076E1,4.922410397E1
5.977201575E0,2.153999901E1,1.542000008E1,-4.139999771E1,4.914985015E1
5.985166663E0,2.165999985E1,1.571999931E1,-4.104000092E1,4.899546558E1
5.993070715E0,2.189999962E1,1.589999962E1,-4.079999924E1,4.895977848E1
6.001005286E0,2.202000046E1,1.637999916E1,-4.031999969E1,4.877383692E1
6.008970374E0,2.189999962E1,1.602000046E1,-4.013999939E1,4.845069606E1
6.016904944E0,2.195999908E1,1.577999973E1,-4.050000000E1,4.869804874E1
6.024870032E0,2.160000038E1,1.529999924E1,-4.097999954E1,4.878534981E1
6.032774085E0,2.076000023E1,1.493999958E1,-4.134000015E1,4.861251701E1
6.040769690E0,2.100000000E1,1.517999935E1,-4.152000046E1,4.894223961E1
6.048704260E0,2.081999969E1,1.542000008E1,-4.109999847E1,4.858455170E1
6.056638831E0,2.118000031E1,1.542000008E1,-4.037999725E1,4.813432241E1
6.064603919E0,2.135999870E1,1.529999924E1,-4.013999939E1,4.797456693E1
6.072507971E0,2.135999870E1,1.529999924E1,-4.013999939E1,4.797456693E1
6.080442542E0,2.160000038E1,1.529999924E1,-4.043999863E1,4.833263372E1
6.088407630E0,2.123999977E1,1.535999966E1,-4.079999924E1,4.849440295E1
